"","Location","dt","Avg.Tem","Avg.Vol"
"549","Bulgaria",1798-09-01,18.152,4.187
"550","Bulgaria",1798-10-01,10.699,2.808
"551","Bulgaria",1798-11-01,5.878,2.985
"552","Bulgaria",1798-12-01,-1.706,2.733
"553","Bulgaria",1799-01-01,-4.263,2.712
"554","Bulgaria",1799-02-01,-1.689,2.923
"555","Bulgaria",1799-03-01,3.275,2.93
"556","Bulgaria",1799-04-01,10.292,4.038
"557","Bulgaria",1799-05-01,15.28,2.1
"558","Bulgaria",1799-06-01,18.742,3.064
"559","Bulgaria",1799-07-01,21.404,2.688
"560","Bulgaria",1799-08-01,21.744,1.867
"561","Bulgaria",1799-09-01,17.09,2.74
"562","Bulgaria",1799-10-01,12.754,2.102
"563","Bulgaria",1799-11-01,6.129,2.635
"564","Bulgaria",1799-12-01,-0.982,2.337
"565","Bulgaria",1800-01-01,-0.049,2.293
"566","Bulgaria",1800-02-01,1.591,3.68
"567","Bulgaria",1800-03-01,1.553,2.871
"568","Bulgaria",1800-04-01,13.376,2.288
"569","Bulgaria",1800-05-01,15.934,2.195
"570","Bulgaria",1800-06-01,18.42,2.187
"571","Bulgaria",1800-07-01,20.054,2.612
"572","Bulgaria",1800-08-01,21.055,2.936
"573","Bulgaria",1800-09-01,16.291,2.978
"574","Bulgaria",1800-10-01,11.621,3.186
"575","Bulgaria",1800-11-01,7.01,3.073
"576","Bulgaria",1800-12-01,1.899,2.676
"577","Bulgaria",1801-01-01,0.406,2.585
"578","Bulgaria",1801-02-01,0.223,2.052
"579","Bulgaria",1801-03-01,6.983,2.356
"580","Bulgaria",1801-04-01,10.061,2.66
"581","Bulgaria",1801-05-01,17.542,2.54
"582","Bulgaria",1801-06-01,18.254,2.486
"583","Bulgaria",1801-07-01,22.16,2.961
"584","Bulgaria",1801-08-01,19.479,2.49
"585","Bulgaria",1801-09-01,17.758,2.486
"586","Bulgaria",1801-10-01,12.832,1.988
"587","Bulgaria",1801-11-01,7.916,2.204
"588","Bulgaria",1801-12-01,3.272,4.284
"589","Bulgaria",1802-01-01,0.586,2.529
"590","Bulgaria",1802-02-01,1.374,2.154
"591","Bulgaria",1802-03-01,6.013,2.829
"592","Bulgaria",1802-04-01,9.83,2.558
"593","Bulgaria",1802-05-01,14.24,2.685
"594","Bulgaria",1802-06-01,20.395,2.098
"595","Bulgaria",1802-07-01,22.758,2.331
"596","Bulgaria",1802-08-01,22.269,2.365
"597","Bulgaria",1802-09-01,17.137,3.488
"598","Bulgaria",1802-10-01,13.681,3.053
"599","Bulgaria",1802-11-01,7.036,2.384
"600","Bulgaria",1802-12-01,2.677,2.529
"601","Bulgaria",1803-01-01,-3.475,3.093
"602","Bulgaria",1803-02-01,-2.433,2.914
"603","Bulgaria",1803-03-01,3.714,3.369
"604","Bulgaria",1803-04-01,12.008,2.619
"605","Bulgaria",1803-05-01,14.842,2.576
"606","Bulgaria",1803-06-01,18.801,2.102
"607","Bulgaria",1803-07-01,21.75,2.04
"608","Bulgaria",1803-08-01,21.926,2.56
"609","Bulgaria",1803-09-01,16.387,1.985
"610","Bulgaria",1803-10-01,11.057,3.137
"611","Bulgaria",1803-11-01,6.931,2.765
"612","Bulgaria",1803-12-01,0.747,3.158
"613","Bulgaria",1804-01-01,1.769,3.575
"614","Bulgaria",1804-02-01,-0.211,2.499
"615","Bulgaria",1804-03-01,2.703,3.353
"616","Bulgaria",1804-04-01,10.736,2.773
"617","Bulgaria",1804-05-01,15.187,2.146
"618","Bulgaria",1804-06-01,19.118,2.386
"619","Bulgaria",1804-07-01,22.414,2.863
"620","Bulgaria",1804-08-01,20.835,2.344
"621","Bulgaria",1804-09-01,17.776,3.307
"622","Bulgaria",1804-10-01,11.584,2.136
"623","Bulgaria",1804-11-01,4.756,3.929
"624","Bulgaria",1804-12-01,-0.273,3.748
"625","Bulgaria",1805-01-01,-0.797,2.185
"626","Bulgaria",1805-02-01,0.298,2.653
"627","Bulgaria",1805-03-01,3.83,2.415
"628","Bulgaria",1805-04-01,7.788,3.158
"629","Bulgaria",1805-05-01,13.877,1.934
"630","Bulgaria",1805-06-01,19.144,2.394
"631","Bulgaria",1805-07-01,20.936,2.251
"632","Bulgaria",1805-08-01,20.419,2.432
"633","Bulgaria",1805-09-01,17.132,2.618
"634","Bulgaria",1805-10-01,8.848,1.954
"635","Bulgaria",1805-11-01,3.258,3.043
"636","Bulgaria",1805-12-01,1.991,2.115
"637","Bulgaria",1806-01-01,1.77,2.524
"638","Bulgaria",1806-02-01,1.686,3.802
"639","Bulgaria",1806-03-01,4.828,2.757
"640","Bulgaria",1806-04-01,9.07,3.495
"641","Bulgaria",1806-05-01,16.171,2.388
"642","Bulgaria",1806-06-01,18.17,2.325
"643","Bulgaria",1806-07-01,20.852,2.248
"644","Bulgaria",1806-08-01,20.438,2.567
"645","Bulgaria",1806-09-01,17.704,2.601
"646","Bulgaria",1806-10-01,10.547,1.92
"647","Bulgaria",1806-11-01,6.367,2.31
"648","Bulgaria",1806-12-01,3.62,2.857
"649","Bulgaria",1807-01-01,-0.76,3.051
"650","Bulgaria",1807-02-01,1.652,4.205
"651","Bulgaria",1807-03-01,3.585,3.815
"652","Bulgaria",1807-04-01,8.185,2.661
"653","Bulgaria",1807-05-01,14.791,2.258
"654","Bulgaria",1807-06-01,18.799,2.018
"655","Bulgaria",1807-07-01,21.816,3.165
"656","Bulgaria",1807-08-01,22.941,2.292
"657","Bulgaria",1807-09-01,18.163,1.857
"658","Bulgaria",1807-10-01,12.512,2.199
"659","Bulgaria",1807-11-01,8.487,2.72
"660","Bulgaria",1807-12-01,2.655,2.225
"661","Bulgaria",1808-01-01,0.393,2.962
"662","Bulgaria",1808-02-01,-0.939,2.485
"663","Bulgaria",1808-03-01,-0.262,4.098
"664","Bulgaria",1808-04-01,8.154,2.289
"665","Bulgaria",1808-05-01,14.42,3.662
"666","Bulgaria",1808-06-01,18.943,2.165
"667","Bulgaria",1808-07-01,21.745,2.346
"668","Bulgaria",1808-08-01,21.402,2.412
"669","Bulgaria",1808-09-01,18.8,3.412
"670","Bulgaria",1808-10-01,10.664,1.895
"671","Bulgaria",1808-11-01,4.947,2.663
"672","Bulgaria",1808-12-01,-2.76,1.918
"673","Bulgaria",1809-01-01,-2.378,3.958
"674","Bulgaria",1809-02-01,1.254,3.706
"675","Bulgaria",1809-03-01,1.763,2.892
"676","Bulgaria",1809-04-01,8.202,3.642
"677","Bulgaria",1809-05-01,14.251,3.16
"678","Bulgaria",1809-06-01,19.395,2.042
"679","Bulgaria",1809-07-01,20.406,1.962
"680","Bulgaria",1809-08-01,20.818,1.727
"681","Bulgaria",1809-09-01,16.51,2.43
"682","Bulgaria",1809-10-01,10.175,4.787
"683","Bulgaria",1809-11-01,3.798,3.75
"684","Bulgaria",1809-12-01,1.703,2.978
"685","Bulgaria",1810-01-01,-0.975,4.56
"686","Bulgaria",1810-02-01,1.35,4.2
"687","Bulgaria",1810-03-01,5.921,3.002
"688","Bulgaria",1810-04-01,8.575,3.639
"689","Bulgaria",1810-05-01,14.641,2.976
"690","Bulgaria",1810-06-01,16.749,3.144
"691","Bulgaria",1810-07-01,20.504,3.165
"692","Bulgaria",1810-08-01,19.996,2.281
"693","Bulgaria",1810-09-01,16.552,2.325
"694","Bulgaria",1810-10-01,9.505,3.476
"695","Bulgaria",1810-11-01,5.224,3.315
"696","Bulgaria",1810-12-01,2.367,3.145
"697","Bulgaria",1811-01-01,-2.796,2.187
"698","Bulgaria",1811-02-01,-0.489,4.612
"699","Bulgaria",1811-03-01,4.609,2.287
"700","Bulgaria",1811-04-01,8.499,1.638
"701","Bulgaria",1811-05-01,16.11,3.329
"702","Bulgaria",1811-06-01,20.511,2.497
"703","Bulgaria",1811-07-01,21.846,3.329
"704","Bulgaria",1811-08-01,21.834,3.875
"705","Bulgaria",1811-09-01,15.997,3.433
"706","Bulgaria",1811-10-01,12.634,5.597
"707","Bulgaria",1811-11-01,5.06,4.531
"708","Bulgaria",1811-12-01,1.869,2.754
"709","Bulgaria",1812-01-01,-3.248,2.211
"710","Bulgaria",1812-02-01,-0.278,1.473
"711","Bulgaria",1812-03-01,3.883,3.519
"712","Bulgaria",1812-04-01,7.231,3.757
"713","Bulgaria",1812-05-01,14.234,3.252
"714","Bulgaria",1812-06-01,18.994,2.116
"715","Bulgaria",1812-07-01,21.212,2.182
"716","Bulgaria",1812-08-01,21.154,4.42
"717","Bulgaria",1812-09-01,14.869,2.08
"718","Bulgaria",1812-10-01,12.027,3.279
"719","Bulgaria",1812-11-01,5.401,3.661
"720","Bulgaria",1812-12-01,-2.973,3.485
"721","Bulgaria",1813-01-01,-5.046,3.835
"722","Bulgaria",1813-02-01,-0.29,1.859
"723","Bulgaria",1813-03-01,2.05,6.945
"724","Bulgaria",1813-04-01,10,2.576
"725","Bulgaria",1813-05-01,16.383,5.526
"726","Bulgaria",1813-06-01,17.701,2.924
"727","Bulgaria",1813-07-01,19.577,3.367
"728","Bulgaria",1813-08-01,19.052,1.892
"729","Bulgaria",1813-09-01,15.746,2.688
"730","Bulgaria",1813-10-01,11.465,2.033
"731","Bulgaria",1813-11-01,7.333,2.427
"732","Bulgaria",1813-12-01,2.06,2.605
"733","Bulgaria",1814-01-01,0.919,3.082
"734","Bulgaria",1814-02-01,-2.976,2.315
"735","Bulgaria",1814-03-01,4.168,2.587
"736","Bulgaria",1814-04-01,10.329,1.631
"737","Bulgaria",1814-05-01,12.263,2.122
"738","Bulgaria",1814-06-01,17.59,1.789
"739","Bulgaria",1814-07-01,20.394,3.305
"740","Bulgaria",1814-08-01,20.025,1.939
"741","Bulgaria",1814-09-01,14.101,2.463
"742","Bulgaria",1814-10-01,10.039,4.784
"743","Bulgaria",1814-11-01,5.254,7.24
"744","Bulgaria",1814-12-01,3.933,7.643
"745","Bulgaria",1815-01-01,-1.841,1.936
"746","Bulgaria",1815-02-01,0.951,6.037
"747","Bulgaria",1815-03-01,3.672,4.589
"748","Bulgaria",1815-04-01,9.456,2.396
"749","Bulgaria",1815-05-01,15.161,3.244
"750","Bulgaria",1815-06-01,18.408,2.77
"751","Bulgaria",1815-07-01,19.614,3.044
"752","Bulgaria",1815-08-01,19.133,2.465
"753","Bulgaria",1815-09-01,15.485,1.434
"754","Bulgaria",1815-10-01,11.143,3.455
"755","Bulgaria",1815-11-01,5.747,2.515
"756","Bulgaria",1815-12-01,-1.631,2.732
"757","Bulgaria",1816-01-01,0.261,4.221
"758","Bulgaria",1816-02-01,-1.228,3.054
"759","Bulgaria",1816-03-01,4.248,2.759
"760","Bulgaria",1816-04-01,8.926,4.331
"761","Bulgaria",1816-05-01,14.49,2.5
"762","Bulgaria",1816-06-01,18.102,1.89
"763","Bulgaria",1816-07-01,19.177,2.129
"764","Bulgaria",1816-08-01,19.14,1.681
"765","Bulgaria",1816-09-01,15.576,1.72
"766","Bulgaria",1816-10-01,9.149,6.404
"767","Bulgaria",1816-11-01,6.069,6.884
"768","Bulgaria",1816-12-01,-1.301,2.83
"769","Bulgaria",1817-01-01,-0.06,5.057
"770","Bulgaria",1817-02-01,2.418,2.835
"771","Bulgaria",1817-03-01,4.897,3.186
"772","Bulgaria",1817-04-01,6.367,2.562
"773","Bulgaria",1817-05-01,13.942,2.985
"774","Bulgaria",1817-06-01,18.463,2.572
"775","Bulgaria",1817-07-01,20.581,2.097
"776","Bulgaria",1817-08-01,21.637,2.235
"777","Bulgaria",1817-09-01,15.365,2.585
"778","Bulgaria",1817-10-01,9.008,3.315
"779","Bulgaria",1817-11-01,5.38,2.887
"780","Bulgaria",1817-12-01,1.579,3.791
"781","Bulgaria",1818-01-01,-1.314,2.72
"782","Bulgaria",1818-02-01,1.032,2.353
"783","Bulgaria",1818-03-01,6.331,2.76
"784","Bulgaria",1818-04-01,11.726,5.992
"785","Bulgaria",1818-05-01,15.269,3.642
"786","Bulgaria",1818-06-01,18.241,4.79
"787","Bulgaria",1818-07-01,20.397,3.641
"788","Bulgaria",1818-08-01,20.041,2.059
"789","Bulgaria",1818-09-01,16.245,2.973
"790","Bulgaria",1818-10-01,10.314,2.966
"791","Bulgaria",1818-11-01,5.743,5.382
"792","Bulgaria",1818-12-01,0.345,2.443
"793","Bulgaria",1819-01-01,-2.055,4.072
"794","Bulgaria",1819-02-01,1.277,3.246
"795","Bulgaria",1819-03-01,5.327,6.6
"796","Bulgaria",1819-04-01,10.221,1.946
"797","Bulgaria",1819-05-01,13.496,2.027
"798","Bulgaria",1819-06-01,17.922,2.148
"799","Bulgaria",1819-07-01,19.765,1.195
"800","Bulgaria",1819-08-01,19.653,1.999
"801","Bulgaria",1819-09-01,16.592,1.655
"802","Bulgaria",1819-10-01,12.483,2.029
"803","Bulgaria",1819-11-01,7.758,2.369
"804","Bulgaria",1819-12-01,0.807,2.005
"805","Bulgaria",1820-01-01,-1.789,7.154
"806","Bulgaria",1820-02-01,0.268,2.815
"807","Bulgaria",1820-03-01,3.65,3.59
"808","Bulgaria",1820-04-01,10.587,1.231
"809","Bulgaria",1820-05-01,16.546,2.25
"810","Bulgaria",1820-06-01,18.034,1.659
"811","Bulgaria",1820-07-01,19.875,3.416
"812","Bulgaria",1820-08-01,21.755,2.597
"813","Bulgaria",1820-09-01,15.982,2.273
"814","Bulgaria",1820-10-01,10.323,1.802
"815","Bulgaria",1820-11-01,5.509,1.776
"816","Bulgaria",1820-12-01,0.444,3.198
"817","Bulgaria",1821-01-01,1.052,3.6
"818","Bulgaria",1821-02-01,-0.787,5.195
"819","Bulgaria",1821-03-01,4.319,2.328
"820","Bulgaria",1821-04-01,10.936,2.46
"821","Bulgaria",1821-05-01,16.301,2.125
"822","Bulgaria",1821-06-01,16.311,3.478
"823","Bulgaria",1821-07-01,18.966,1.964
"824","Bulgaria",1821-08-01,19.248,1.554
"825","Bulgaria",1821-09-01,16.127,1.951
"826","Bulgaria",1821-10-01,10.204,1.198
"827","Bulgaria",1821-11-01,5.709,2.356
"828","Bulgaria",1821-12-01,3.117,2.574
"829","Bulgaria",1822-01-01,0.577,4.384
"830","Bulgaria",1822-02-01,0.332,1.977
"831","Bulgaria",1822-03-01,5.443,1.867
"832","Bulgaria",1822-04-01,10.088,2.37
"833","Bulgaria",1822-05-01,14.961,2.239
"834","Bulgaria",1822-06-01,20.09,1.936
"835","Bulgaria",1822-07-01,21.939,1.471
"836","Bulgaria",1822-08-01,20.523,2.36
"837","Bulgaria",1822-09-01,16.486,1.996
"838","Bulgaria",1822-10-01,12.056,2.036
"839","Bulgaria",1822-11-01,5.93,1.639
"840","Bulgaria",1822-12-01,-0.658,3.666
"841","Bulgaria",1823-01-01,-2.815,2.032
"842","Bulgaria",1823-02-01,2.38,2.235
"843","Bulgaria",1823-03-01,5.192,2.5
"844","Bulgaria",1823-04-01,9.103,3.321
"845","Bulgaria",1823-05-01,15.61,2.291
"846","Bulgaria",1823-06-01,19.607,3.01
"847","Bulgaria",1823-07-01,20.954,1.6
"848","Bulgaria",1823-08-01,21.051,1.843
"849","Bulgaria",1823-09-01,16.039,1.907
"850","Bulgaria",1823-10-01,11.019,2.121
"851","Bulgaria",1823-11-01,4.869,4.557
"852","Bulgaria",1823-12-01,2.306,2.107
"853","Bulgaria",1824-01-01,0.778,1.377
"854","Bulgaria",1824-02-01,2.363,3.343
"855","Bulgaria",1824-03-01,5.495,2.106
"856","Bulgaria",1824-04-01,9.319,2.963
"857","Bulgaria",1824-05-01,15.235,1.738
"858","Bulgaria",1824-06-01,18.725,2.822
"859","Bulgaria",1824-07-01,20.802,3.922
"860","Bulgaria",1824-08-01,21.805,2.372
"861","Bulgaria",1824-09-01,17.68,2.219
"862","Bulgaria",1824-10-01,12.18,1.804
"863","Bulgaria",1824-11-01,6.858,2.049
"864","Bulgaria",1824-12-01,4.019,3.587
"865","Bulgaria",1825-01-01,-0.114,3.063
"866","Bulgaria",1825-02-01,-0.683,2.352
"867","Bulgaria",1825-03-01,1.807,2.292
"868","Bulgaria",1825-04-01,8.498,2.181
"869","Bulgaria",1825-05-01,14.822,1.709
"870","Bulgaria",1825-06-01,18.44,1.376
"871","Bulgaria",1825-07-01,20.412,2.996
"872","Bulgaria",1825-08-01,20.163,3.351
"873","Bulgaria",1825-09-01,16.131,2.394
"874","Bulgaria",1825-10-01,10.355,2.464
"875","Bulgaria",1825-11-01,8.99,1.782
"876","Bulgaria",1825-12-01,4.278,2.018
"877","Bulgaria",1826-01-01,-1.87,2.109
"878","Bulgaria",1826-02-01,-1.072,2.363
"879","Bulgaria",1826-03-01,3.678,1.892
"880","Bulgaria",1826-04-01,8.234,3.282
"881","Bulgaria",1826-05-01,13.185,1.995
"882","Bulgaria",1826-06-01,17.607,2.839
"883","Bulgaria",1826-07-01,22.212,1.849
"884","Bulgaria",1826-08-01,21.28,2.49
"885","Bulgaria",1826-09-01,17.194,3.467
"886","Bulgaria",1826-10-01,11.417,3.007
"887","Bulgaria",1826-11-01,6.821,1.243
"888","Bulgaria",1826-12-01,3.499,3.454
"889","Bulgaria",1827-01-01,1.784,3.706
"890","Bulgaria",1827-02-01,-0.115,1.49
"891","Bulgaria",1827-03-01,6.233,1.755
"892","Bulgaria",1827-04-01,9.873,3.373
"893","Bulgaria",1827-05-01,15.399,2.293
"894","Bulgaria",1827-06-01,19.87,2.86
"895","Bulgaria",1827-07-01,22.47,1.487
"896","Bulgaria",1827-08-01,20.868,1.733
"897","Bulgaria",1827-09-01,15.238,1.953
"898","Bulgaria",1827-10-01,12.512,1.366
"899","Bulgaria",1827-11-01,5.21,1.114
"900","Bulgaria",1827-12-01,1.495,4.671
"901","Bulgaria",1828-01-01,-3.067,3.473
"902","Bulgaria",1828-02-01,-1.553,1.81
"903","Bulgaria",1828-03-01,5.791,2.421
"904","Bulgaria",1828-04-01,10.621,2.527
"905","Bulgaria",1828-05-01,15.229,3.333
"906","Bulgaria",1828-06-01,20.095,3.192
"907","Bulgaria",1828-07-01,22.918,2.214
"908","Bulgaria",1828-08-01,20.775,3.17
"909","Bulgaria",1828-09-01,15.171,1.303
"910","Bulgaria",1828-10-01,9.827,1.728
"911","Bulgaria",1828-11-01,5.735,1.984
"912","Bulgaria",1828-12-01,-0.156,3.36
"913","Bulgaria",1829-01-01,-1.987,1.956
"914","Bulgaria",1829-02-01,-1.841,3.128
"915","Bulgaria",1829-03-01,4.25,1.921
"916","Bulgaria",1829-04-01,11.862,1.94
"917","Bulgaria",1829-05-01,13.97,4.166
"918","Bulgaria",1829-06-01,16.945,2.805
"919","Bulgaria",1829-07-01,20.825,1.602
"920","Bulgaria",1829-08-01,19.941,2.508
"921","Bulgaria",1829-09-01,17.029,2.575
"922","Bulgaria",1829-10-01,10.137,2.218
"923","Bulgaria",1829-11-01,3.005,3.497
"924","Bulgaria",1829-12-01,-2.585,5.67
"925","Bulgaria",1830-01-01,-3.721,2.765
"926","Bulgaria",1830-02-01,-1.341,1.462
"927","Bulgaria",1830-03-01,2.531,1.578
"928","Bulgaria",1830-04-01,10.204,1.236
"929","Bulgaria",1830-05-01,15.882,1.716
"930","Bulgaria",1830-06-01,19.859,3.582
"931","Bulgaria",1830-07-01,21.411,2.316
"932","Bulgaria",1830-08-01,21.713,3.052
"933","Bulgaria",1830-09-01,15.709,3.032
"934","Bulgaria",1830-10-01,8.975,3.676
"935","Bulgaria",1830-11-01,6.209,1.891
"936","Bulgaria",1830-12-01,4.109,3.077
"937","Bulgaria",1831-01-01,-1.57,3.137
"938","Bulgaria",1831-02-01,0.485,5.752
"939","Bulgaria",1831-03-01,4.617,4.143
"940","Bulgaria",1831-04-01,10.403,1.483
"941","Bulgaria",1831-05-01,15.369,3.445
"942","Bulgaria",1831-06-01,18.524,2.701
"943","Bulgaria",1831-07-01,20.703,1.929
"944","Bulgaria",1831-08-01,19.319,2.279
"945","Bulgaria",1831-09-01,14.858,2.004
"946","Bulgaria",1831-10-01,10.864,2.282
"947","Bulgaria",1831-11-01,5.257,5.519
"948","Bulgaria",1831-12-01,0.528,4.628
"949","Bulgaria",1832-01-01,-0.831,2.232
"950","Bulgaria",1832-02-01,-0.387,3.064
"951","Bulgaria",1832-03-01,2.779,2.637
"952","Bulgaria",1832-04-01,8.062,3.896
"953","Bulgaria",1832-05-01,13.909,2.082
"954","Bulgaria",1832-06-01,17.724,2.128
"955","Bulgaria",1832-07-01,19.027,3.099
"956","Bulgaria",1832-08-01,19.655,2.311
"957","Bulgaria",1832-09-01,14.616,3.074
"958","Bulgaria",1832-10-01,10.008,2.402
"959","Bulgaria",1832-11-01,3.44,1.505
"960","Bulgaria",1832-12-01,-1.222,4.716
"961","Bulgaria",1833-01-01,-3.487,4.578
"962","Bulgaria",1833-02-01,2.257,2.077
"963","Bulgaria",1833-03-01,4.414,2.454
"964","Bulgaria",1833-04-01,8.898,2.17
"965","Bulgaria",1833-05-01,16.209,2.025
"966","Bulgaria",1833-06-01,20.58,1.943
"967","Bulgaria",1833-07-01,20.551,1.803
"968","Bulgaria",1833-08-01,18.886,2.197
"969","Bulgaria",1833-09-01,15.757,1.632
"970","Bulgaria",1833-10-01,9.836,1.951
"971","Bulgaria",1833-11-01,5.155,1.742
"972","Bulgaria",1833-12-01,2.49,3.041
"973","Bulgaria",1834-01-01,0.941,2.032
"974","Bulgaria",1834-02-01,-1.07,2.513
"975","Bulgaria",1834-03-01,3.566,2.413
"976","Bulgaria",1834-04-01,8.186,2.812
"977","Bulgaria",1834-05-01,17.728,1.816
"978","Bulgaria",1834-06-01,19.707,3.144
"979","Bulgaria",1834-07-01,22.168,2.136
"980","Bulgaria",1834-08-01,21.304,1.526
"981","Bulgaria",1834-09-01,17.981,3.173
"982","Bulgaria",1834-10-01,10.164,1.431
"983","Bulgaria",1834-11-01,5.866,2.562
"984","Bulgaria",1834-12-01,0.551,2.105
"985","Bulgaria",1835-01-01,0.333,2.22
"986","Bulgaria",1835-02-01,2.24,2.386
"987","Bulgaria",1835-03-01,4.625,2.34
"988","Bulgaria",1835-04-01,8.289,2.64
"989","Bulgaria",1835-05-01,14.798,1.909
"990","Bulgaria",1835-06-01,18.955,1.798
"991","Bulgaria",1835-07-01,20.651,2.175
"992","Bulgaria",1835-08-01,19.299,1.585
"993","Bulgaria",1835-09-01,14.415,1.915
"994","Bulgaria",1835-10-01,11.291,1.913
"995","Bulgaria",1835-11-01,2.258,1.589
"996","Bulgaria",1835-12-01,-1.915,1.841
"997","Bulgaria",1836-01-01,-3.376,1.441
"998","Bulgaria",1836-02-01,0.828,1.451
"999","Bulgaria",1836-03-01,7.748,1.918
"1000","Bulgaria",1836-04-01,9.521,1.494
"1001","Bulgaria",1836-05-01,13.146,2.026
"1002","Bulgaria",1836-06-01,18.959,1.759
"1003","Bulgaria",1836-07-01,19.683,2.298
"1004","Bulgaria",1836-08-01,19.222,2.038
"1005","Bulgaria",1836-09-01,16.341,2.61
"1006","Bulgaria",1836-10-01,12.71,4.995
"1007","Bulgaria",1836-11-01,5.047,2.296
"1008","Bulgaria",1836-12-01,3.548,2.262
"1009","Bulgaria",1837-01-01,-0.362,2.954
"1010","Bulgaria",1837-02-01,-1.266,1.975
"1011","Bulgaria",1837-03-01,3.271,2.182
"1012","Bulgaria",1837-04-01,9.775,1.887
"1013","Bulgaria",1837-05-01,13.666,1.811
"1014","Bulgaria",1837-06-01,17.676,2.092
"1015","Bulgaria",1837-07-01,19.202,1.709
"1016","Bulgaria",1837-08-01,20.775,1.749
"1017","Bulgaria",1837-09-01,16.039,1.515
"1018","Bulgaria",1837-10-01,9.219,3.121
"1019","Bulgaria",1837-11-01,5.17,3.109
"1020","Bulgaria",1837-12-01,-1.02,4.203
"1021","Bulgaria",1838-01-01,-5.257,2.212
"1022","Bulgaria",1838-02-01,0.00099999999999989,1.687
"1023","Bulgaria",1838-03-01,4.136,1.886
"1024","Bulgaria",1838-04-01,8.324,1.578
"1025","Bulgaria",1838-05-01,14.561,1.349
"1026","Bulgaria",1838-06-01,18.085,1.668
"1027","Bulgaria",1838-07-01,19.574,3.685
"1028","Bulgaria",1838-08-01,18.677,3.334
"1029","Bulgaria",1838-09-01,17.295,1.673
"1030","Bulgaria",1838-10-01,8.814,4.003
"1031","Bulgaria",1838-11-01,6.547,2.271
"1032","Bulgaria",1838-12-01,0.0600000000000001,2.958
"1033","Bulgaria",1839-01-01,-1.973,2.016
"1034","Bulgaria",1839-02-01,0.27,1.876
"1035","Bulgaria",1839-03-01,0.36,1.939
"1036","Bulgaria",1839-04-01,6.694,1.882
"1037","Bulgaria",1839-05-01,14.396,1.259
"1038","Bulgaria",1839-06-01,20.037,1.804
"1039","Bulgaria",1839-07-01,21.497,2.633
"1040","Bulgaria",1839-08-01,21.435,2.942
"1041","Bulgaria",1839-09-01,17.54,2.191
"1042","Bulgaria",1839-10-01,11.752,2.099
"1043","Bulgaria",1839-11-01,6.905,1.84
"1044","Bulgaria",1839-12-01,0.159,1.54
"1045","Bulgaria",1840-01-01,-1.47,2.292
"1046","Bulgaria",1840-02-01,-0.522,2.304
"1047","Bulgaria",1840-03-01,0.667,0.992
"1048","Bulgaria",1840-04-01,7.489,2.929
"1049","Bulgaria",1840-05-01,14.088,1.283
"1050","Bulgaria",1840-06-01,18.114,1.639
"1051","Bulgaria",1840-07-01,21.943,1.213
"1052","Bulgaria",1840-08-01,20.105,1.312
"1053","Bulgaria",1840-09-01,17.565,1.209
"1054","Bulgaria",1840-10-01,9.96,2.612
"1055","Bulgaria",1840-11-01,7.16,3.179
"1056","Bulgaria",1840-12-01,-3.797,1.849
"1057","Bulgaria",1841-01-01,-0.754,2.818
"1058","Bulgaria",1841-02-01,-2.524,2.634
"1059","Bulgaria",1841-03-01,2.888,3.367
"1060","Bulgaria",1841-04-01,10.228,1.714
"1061","Bulgaria",1841-05-01,16.37,1.31
"1062","Bulgaria",1841-06-01,19.76,1.331
"1063","Bulgaria",1841-07-01,22.961,1.733
"1064","Bulgaria",1841-08-01,21.07,1.765
"1065","Bulgaria",1841-09-01,17.742,1.305
"1066","Bulgaria",1841-10-01,13.324,1.741
"1067","Bulgaria",1841-11-01,6.008,1.217
"1068","Bulgaria",1841-12-01,3.201,2.126
"1069","Bulgaria",1842-01-01,-2.621,2.223
"1070","Bulgaria",1842-02-01,-1.935,1.58
"1071","Bulgaria",1842-03-01,4.193,2.526
"1072","Bulgaria",1842-04-01,8.09,2.184
"1073","Bulgaria",1842-05-01,14.826,2.082
"1074","Bulgaria",1842-06-01,18.836,1.449
"1075","Bulgaria",1842-07-01,20.794,1.657
"1076","Bulgaria",1842-08-01,20.643,1.873
"1077","Bulgaria",1842-09-01,16.776,1.765
"1078","Bulgaria",1842-10-01,10.037,1.494
"1079","Bulgaria",1842-11-01,5.642,1.86
"1080","Bulgaria",1842-12-01,2.808,2.212
"1081","Bulgaria",1843-01-01,1.002,1.743
"1082","Bulgaria",1843-02-01,5.254,1.131
"1083","Bulgaria",1843-03-01,3.627,1.196
"1084","Bulgaria",1843-04-01,9.278,1.67
"1085","Bulgaria",1843-05-01,13.047,1.302
"1086","Bulgaria",1843-06-01,18.005,1.508
